#contig_id	CELEG	ECOLI	HSAPI	PAERU	taxonomy	fraction_reads
CELEG.contig_1286	15496	0	0	0	CELEG	1.00
CELEG.contig_1287	3293	0	0	0	CELEG	1.00
CELEG.contig_1288	15881	0	1	0	CELEG	1.00
CELEG.contig_1289	26744	0	0	0	CELEG	1.00
CELEG.contig_129	6252	0	0	0	CELEG	1.00
CELEG.contig_1290	30826	0	0	0	CELEG	1.00
CELEG.contig_1291	12732	0	0	0	CELEG	1.00
CELEG.contig_1292	8539	0	0	0	CELEG	1.00
CELEG.contig_1293	79303	0	0	0	CELEG	1.00
CELEG.contig_1294	12944	0	0	0	CELEG	1.00
CELEG.contig_1295	6417	0	0	0	CELEG	1.00
CELEG.contig_1296	15725	0	0	0	CELEG	1.00
CELEG.contig_1297	38993	0	0	0	CELEG	1.00
CELEG.contig_1298	8314	0	0	0	CELEG	1.00
CELEG.contig_1299	16629	0	0	0	CELEG	1.00
CELEG.contig_13	120794	0	0	0	CELEG	1.00
CELEG.contig_130	30750	0	1	0	CELEG	1.00
CELEG.contig_1300	12885	0	0	0	CELEG	1.00
CELEG.contig_1301	2945	0	0	0	CELEG	1.00
CELEG.contig_1302	9875	0	0	0	CELEG	1.00
CELEG.contig_1303	8820	0	0	0	CELEG	1.00
CELEG.contig_1304	4760	0	0	0	CELEG	1.00
CELEG.contig_1305	2789	0	0	0	CELEG	1.00
CELEG.contig_1306	3835	0	0	0	CELEG	1.00
CELEG.contig_1307	3167	0	0	0	CELEG	1.00
CELEG.contig_1308	20986	0	0	0	CELEG	1.00
CELEG.contig_1309	39118	0	0	0	CELEG	1.00
CELEG.contig_131	47541	0	0	0	CELEG	1.00
CELEG.contig_1310	330	0	0	0	CELEG	1.00
CELEG.contig_1311	382	0	0	0	CELEG	1.00
CELEG.contig_1312	1621	0	0	0	CELEG	1.00
CELEG.contig_1313	8532	0	0	0	CELEG	1.00
CELEG.contig_1314	15301	0	0	0	CELEG	1.00
CELEG.contig_1315	263	0	0	0	CELEG	1.00
CELEG.contig_1316	7447	0	0	0	CELEG	1.00
CELEG.contig_1317	15684	0	2	0	CELEG	1.00
CELEG.contig_1318	18354	0	0	0	CELEG	1.00
CELEG.contig_1319	13262	0	0	0	CELEG	1.00
CELEG.contig_132	38927	0	0	0	CELEG	1.00
CELEG.contig_1320	36581	0	0	0	CELEG	1.00
CELEG.contig_1321	5115	0	0	0	CELEG	1.00
CELEG.contig_1322	19986	0	0	0	CELEG	1.00
CELEG.contig_1323	21033	0	0	0	CELEG	1.00
CELEG.contig_1324	10797	0	0	0	CELEG	1.00
CELEG.contig_1325	760	0	0	0	CELEG	1.00
CELEG.contig_1326	9377	0	0	0	CELEG	1.00
CELEG.contig_1327	7408	0	0	0	CELEG	1.00
CELEG.contig_1328	1358	0	0	0	CELEG	1.00
CELEG.contig_1329	13906	0	0	0	CELEG	1.00
CELEG.contig_133	27205	0	0	0	CELEG	1.00
CELEG.contig_1330	9566	0	0	0	CELEG	1.00
CELEG.contig_1331	14882	0	0	0	CELEG	1.00
CELEG.contig_1332	18340	0	0	0	CELEG	1.00
CELEG.contig_1333	25841	0	0	0	CELEG	1.00
CELEG.contig_1334	19267	0	0	0	CELEG	1.00
CELEG.contig_1335	1726	0	0	0	CELEG	1.00
CELEG.contig_1336	9865	0	0	0	CELEG	1.00
CELEG.contig_1337	10824	0	0	0	CELEG	1.00
CELEG.contig_1338	6523	0	0	0	CELEG	1.00
CELEG.contig_1339	3817	0	0	0	CELEG	1.00
CELEG.contig_134	15148	0	0	0	CELEG	1.00
CELEG.contig_1340	1920	0	0	0	CELEG	1.00
CELEG.contig_1341	12015	0	0	0	CELEG	1.00
CELEG.contig_1342	365	0	0	0	CELEG	1.00
CELEG.contig_1343	5999	0	0	0	CELEG	1.00
CELEG.contig_1344	29941	0	0	0	CELEG	1.00
CELEG.contig_1345	10845	0	4	0	CELEG	1.00
CELEG.contig_1346	18471	0	0	0	CELEG	1.00
CELEG.contig_1347	7751	0	0	0	CELEG	1.00
CELEG.contig_1348	15651	0	0	0	CELEG	1.00
CELEG.contig_1349	3571	0	0	0	CELEG	1.00
CELEG.contig_135	2598	0	0	0	CELEG	1.00
CELEG.contig_1350	10517	0	0	0	CELEG	1.00
CELEG.contig_1351	4965	0	0	0	CELEG	1.00
CELEG.contig_1352	10515	0	0	0	CELEG	1.00
CELEG.contig_1353	13341	0	0	0	CELEG	1.00
CELEG.contig_1354	5917	0	0	0	CELEG	1.00
CELEG.contig_1355	69869	0	0	0	CELEG	1.00
CELEG.contig_1356	22515	0	0	0	CELEG	1.00
CELEG.contig_1357	13178	0	0	0	CELEG	1.00
CELEG.contig_1358	41442	0	0	0	CELEG	1.00
CELEG.contig_1359	6791	0	0	0	CELEG	1.00
CELEG.contig_136	23620	0	0	0	CELEG	1.00
CELEG.contig_1360	19189	0	0	0	CELEG	1.00
CELEG.contig_1361	35150	0	0	0	CELEG	1.00
CELEG.contig_1362	6885	0	0	0	CELEG	1.00
CELEG.contig_1363	4065	0	0	0	CELEG	1.00
CELEG.contig_1364	2955	0	0	0	CELEG	1.00
CELEG.contig_1365	25734	0	0	0	CELEG	1.00
CELEG.contig_1366	5587	0	0	0	CELEG	1.00
CELEG.contig_1367	2837	0	0	0	CELEG	1.00
CELEG.contig_1368	1010	0	0	0	CELEG	1.00
CELEG.contig_1369	3760	0	0	0	CELEG	1.00
CELEG.contig_137	47479	0	0	0	CELEG	1.00
CELEG.contig_1370	30341	0	0	0	CELEG	1.00
CELEG.contig_1371	53444	0	0	0	CELEG	1.00
CELEG.contig_1372	34911	0	0	0	CELEG	1.00
CELEG.contig_1373	16778	0	0	0	CELEG	1.00
CELEG.contig_1374	9702	0	0	0	CELEG	1.00
CELEG.contig_1375	28749	0	0	0	CELEG	1.00
CELEG.contig_1376	11057	0	0	0	CELEG	1.00
CELEG.contig_1377	20001	0	0	0	CELEG	1.00
CELEG.contig_1378	14156	0	0	0	CELEG	1.00
CELEG.contig_1379	7810	0	0	0	CELEG	1.00
CELEG.contig_138	33541	0	0	0	CELEG	1.00
CELEG.contig_1380	2464	0	0	0	CELEG	1.00
CELEG.contig_1381	586	0	0	0	CELEG	1.00
CELEG.contig_1382	163	0	0	0	CELEG	1.00
CELEG.contig_1383	5218	0	0	0	CELEG	1.00
CELEG.contig_1384	342	0	0	0	CELEG	1.00
CELEG.contig_1385	3232	0	0	0	CELEG	1.00
CELEG.contig_1386	1785	0	0	0	CELEG	1.00
CELEG.contig_1387	531	0	0	0	CELEG	1.00
CELEG.contig_1388	899	0	0	0	CELEG	1.00
CELEG.contig_1389	17468	0	0	0	CELEG	1.00
CELEG.contig_139	18285	0	0	0	CELEG	1.00
CELEG.contig_1390	3180	0	0	0	CELEG	1.00
CELEG.contig_1391	13478	0	0	0	CELEG	1.00
CELEG.contig_1392	18926	0	0	0	CELEG	1.00
CELEG.contig_1393	27894	0	0	0	CELEG	1.00
CELEG.contig_1394	980	0	0	0	CELEG	1.00
CELEG.contig_1395	9965	0	0	0	CELEG	1.00
CELEG.contig_1396	14759	0	0	0	CELEG	1.00
CELEG.contig_1397	4510	0	0	0	CELEG	1.00
CELEG.contig_1398	18265	0	0	0	CELEG	1.00
CELEG.contig_1399	30437	0	0	0	CELEG	1.00
CELEG.contig_14	63530	0	0	0	CELEG	1.00
CELEG.contig_140	28250	0	0	0	CELEG	1.00
CELEG.contig_1400	14720	0	0	0	CELEG	1.00
CELEG.contig_1401	10341	0	0	0	CELEG	1.00
CELEG.contig_1402	13096	0	0	0	CELEG	1.00
CELEG.contig_1403	42526	0	0	0	CELEG	1.00
CELEG.contig_1404	48924	0	0	0	CELEG	1.00
CELEG.contig_1405	12298	0	0	0	CELEG	1.00
CELEG.contig_1406	14628	0	0	0	CELEG	1.00
CELEG.contig_1407	952	0	0	0	CELEG	1.00
CELEG.contig_1408	27497	0	0	0	CELEG	1.00
CELEG.contig_1409	20773	0	0	0	CELEG	1.00
CELEG.contig_141	4643	0	0	0	CELEG	1.00
CELEG.contig_1410	23444	0	0	0	CELEG	1.00
CELEG.contig_1411	19993	0	0	0	CELEG	1.00
CELEG.contig_1412	25050	0	0	0	CELEG	1.00
CELEG.contig_1413	19742	0	0	0	CELEG	1.00
CELEG.contig_1414	23799	0	0	0	CELEG	1.00
CELEG.contig_1415	15440	0	0	0	CELEG	1.00
CELEG.contig_1416	25491	0	1	0	CELEG	1.00
CELEG.contig_1417	19400	0	0	0	CELEG	1.00
CELEG.contig_1418	9058	0	0	0	CELEG	1.00
CELEG.contig_1419	3047	0	0	0	CELEG	1.00
CELEG.contig_142	2381	0	0	0	CELEG	1.00
CELEG.contig_1420	8355	0	0	0	CELEG	1.00
CELEG.contig_1421	13692	0	0	0	CELEG	1.00
CELEG.contig_1422	9261	0	0	0	CELEG	1.00
CELEG.contig_1423	53792	0	0	0	CELEG	1.00
CELEG.contig_1424	37143	0	0	0	CELEG	1.00
CELEG.contig_1425	10881	0	0	0	CELEG	1.00
CELEG.contig_1426	26426	0	0	0	CELEG	1.00
CELEG.contig_1427	6647	0	0	0	CELEG	1.00
CELEG.contig_1428	9240	0	0	0	CELEG	1.00
